term,n_T,n_ST,p_T,p_ST,ll,category
capitalization oma,1199,0,2.553191489361702,0.0,-1324.950538312792,T
nmaurizio nthe,1199,0,2.553191489361702,0.0,-1324.950538312792,T
ts clause,2800,2400,5.957446808510639,0.8664259927797834,-1324.991117655106,T
nobjet sa,2500,1800,5.319148936170213,0.6498194945848376,-1325.0714301175024,T
org de,2500,1800,5.319148936170213,0.6498194945848376,-1325.0714301175024,T
nw www,2600,2000,5.531914893617021,0.7220216606498195,-1325.0865867075343,T
nto rao,3399,3800,7.234042553191489,1.371841155234657,-1325.0959287565693,T
trideaworks nsent,3899,5100,8.297872340425531,1.84115523465704,-1325.1483988880036,T
sentence propose,1699,500,3.6170212765957444,0.18050541516245489,-1325.1562124456357,T
message ts,1300,100,2.7659574468085104,0.036101083032490974,-1325.6266224692013,T
nagaraja nag,1300,100,2.7659574468085104,0.036101083032490974,-1325.6266224692013,T
xa koen,1300,100,2.7659574468085104,0.036101083032490974,-1325.6266224692013,T
xe ni,1300,100,2.7659574468085104,0.036101083032490974,-1325.6266224692013,T
nregards nmaurizio,2700,2300,5.74468085106383,0.8303249097472925,-1325.7038717294138,T
versions change,1500,300,3.1914893617021276,0.10830324909747292,-1325.7122935293316,T
li smsf,1500,300,3.1914893617021276,0.10830324909747292,-1325.7122935293316,T
e-ter draft,1400,200,2.9787234042553195,0.07220216606498195,-1325.7928384886422,T
standards nmobile,3100,3299,6.595744680851063,1.191335740072202,-1326.2566384523325,T
alexander markman,1699,600,3.6170212765957444,0.21660649819494585,-1326.390476689404,T
nt tel,2500,2000,5.319148936170213,0.7220216606498195,-1326.4661166685637,T
nfrom rao,5000,8700,10.638297872340425,3.140794223826715,-1326.497752711357,T
mms nrevision,1100,0,2.3404255319148937,0.0,-1326.8216828112743,T
nregards nlionel,1100,0,2.3404255319148937,0.0,-1326.8216828112743,T
xml mm,1100,0,2.3404255319148937,0.0,-1326.8216828112743,T
ts mm,1100,0,2.3404255319148937,0.0,-1326.8216828112743,T
place type,1100,0,2.3404255319148937,0.0,-1326.8216828112743,T
nhi nfew,1100,0,2.3404255319148937,0.0,-1326.8216828112743,T
nrevision server,1100,0,2.3404255319148937,0.0,-1326.8216828112743,T
correct spell,1100,0,2.3404255319148937,0.0,-1326.8216828112743,T
req nbut,1100,0,2.3404255319148937,0.0,-1326.8216828112743,T
req xml,1100,0,2.3404255319148937,0.0,-1326.8216828112743,T
req nanyway,1100,0,2.3404255319148937,0.0,-1326.8216828112743,T
